"";"Author";"Comment";"Time";"NumberOfVotes";"Rate.Positive";"Rate.Negative";"Author.Parent";"NumberOfResponses";"LinkToResponses"
"82";"~doktor nauk :";"A po tytule pomyúla≥em, øe S≥uøba Zdrowia zostanie zlikwidowana, a w jej miejsce bÍdπ refundowane mod≥y kapelanÛw...";"30†lip†13:26";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"83";"~kotraktacje iloúci us≥ug to g≥upota :";"lekarze rodzinni nie odsy≥ajπ pacjÍta, a specjaliúci choÊby z nudÛw sie ze .... li to i tak nie przyjmπ bo zarejestrowanych 6-ciu na dyøur czy przyjdπ czy nie przyjdπ sie ma i nie bÍdπ siÍ przemÍczaÊ i kaøπ zapisaÊ siÍ za nastÍpne 2 lata. Lekarz na dyøurze ma leczyÊ tylu ilu zdo≥a przyjπÊ a nie bo p≥πcπ za kilku to wiÍcej nie i tak siedzi te 4 - godz pozosta≥y czas i zuøywa media za nasze pieniπdze, bo musi siÍ wylogowaÊ na koÒcu dyøuru.";"30†lip†13:21";"Liczba g≥osÛw:2";"50%";"50%";NA;"50%";"#mark"
"84";"~Takie sa realia :";"Po pierwsze primo. Zlikwidowac panstwowa sluzbe zdrowia. Zostawic tylko panstwowe szpitale. Kazdy lekarz powinien miec swoja praktyke. Jak bedzie bral za duzo, nie bedzie mial klientow. Rynek bedzie dyktowal ceny. Urzadzenia jak rentgen, ultrasound, MRI sa niesamowicie drogie. Kto je kupi, musi miec zwrot kosztow, przeciez na zakup pozyczyl pieniadze I musi splacic pozyczke. Po drugie, nie ma nic za darmo. Nigdzie na swiecie.Nie spodziewaj sie w motelu obsugi,jak w 5 gwiazdkowym hotelu. Powinno byc cos w rodzaju kasy chorych, ktora zwracala by czesc kosztow w zaleznosci od zarobku. Emeryci powinni placic stawki minimalne, albo 0 do okreslonego limitu uslug";"30†lip†12:51";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"85";"~ber";"Po pierwsze, zdania zaczyna siÍ z duøej litery. Po drugie, kim ty jesteú, øebym podawa≥ ci nazwiska?";"30†lip†12:28";"Liczba g≥osÛw:0";"0%";"0%";"~pp:";NA;NA
"86";"~pp";"konkretnie.nazwisko lekarza proszÍ";"30†lip†12:23";"Liczba g≥osÛw:1";"0%";"100%";"~ber:";"100%";"#mark"
"87";"~Bolan";"Wycenianie procedur nie jest bzdurπ, dobre wyceny mogπ byÊ skutecznπ podstawπ systemu. To limity utrudniajπ dzia≥anie, ale rozumiem, øe powinny istnieÊ. Moim zdaniem powinny byÊ bardziej elastyczne. Jeøeli jakaú placÛwka robi czegoú za duøo to trzeba siÍ temu przyjrzeÊ. Jeøeli to nie jest jakiú szwindel to zwiÍkszyÊ kontrakt bez ociπgania.";"30†lip†12:15";"Liczba g≥osÛw:0";"0%";"0%";"~TED:";NA;NA
"88";"~marek60 :";"Szkoda, øe Szyd≥o nie powiedzia≥a jak bÍdzie funkcjonowa≥a s≥uøba zdrowia po likwidacji NFZ i jak d≥ugo bÍdzie panowa≥ chaos i jakie koszty to za sobπ niesie. Zdaje siÍ, øe dopiero po wyborach wyjdzie szyd≥o z worka.";"30†lip†12:08";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"89";"~Kiks";"Jak wiem, to pierwsze zapisy o zmartwychwstaniu Jezusa zapisane zosta≥y oko≥o 300 lat po fakcie.Gdzie tu naoczni úwiadkowie.";"30†lip†12:06";"Liczba g≥osÛw:4";"75%";"25%";"~Andrzej:";"75%";"#mark"
"90";"~oxymoron";"Wracaj na drzewo b≥aünie.";"30†lip†12:05";"Liczba g≥osÛw:2";"50%";"50%";"~mordotymoja:";"50%";"#mark"
"91";"~marek60";"Trzeba siÍ by≥o uczyÊ anie kamieniami w szko≥Í rzucaÊ, teø moøe by≥byú lekarzem.";"30†lip†12:04";"Liczba g≥osÛw:1";"0%";"100%";"~chorykraj:";"100%";"#mark"
"92";"~ROM :";"Lekarze MUSZ• P£ACI∆ P£ACI∆ PODATKI jak kaødy kto zarabia pieniπdze. ØyjÍ w ma≥ej powiatowej spo≥ecznoúci tu nie ma lekarzy ktÛrzy w prywatnych gabinetach wystawiajπ PARAGONY lub FAKTURY, tu nie zap≥acisz kartπ. LEKARZE TO WIELCY OSZUåCI PODATKOWI.";"30†lip†12:02";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"93";"~juø emeryt";"Po co wiÍc reagujesz katolski, zak≥amany buraku!!!";"30†lip†12:02";"Liczba g≥osÛw:0";"0%";"0%";"~pierrnick:";NA;NA
"94";"~prymitywne ch≥opobabsko :";"To moøe wszystko zlikwidowaÊ a ostatni niech zgasi swiatlo ?";"30†lip†12:02";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"95";"~rom";"ProszÍ zg≥ÍbiÊ temat i podaÊ ilu lekarzy p≥aci uczciwy podatek. Korzystam z us≥ug lekarzy prywatnie NIGDY nie otrzyma≥em paragonu ani u lekarza ani u dentysty. To powinno siÍ zmieniÊ trzeba to UPORZ•DKOWA∆.";"30†lip†11:55";"Liczba g≥osÛw:0";"0%";"0%";"~Radca:";NA;NA
"96";"~~jan :";"jestem za likwidacjπ NFZ jak rÛwnieø za uszczÍúliwianiem mnie na si≥e przez paÒstwowπ s≥uøbÍ zdrowia. Moja propozycja odnoúnie s≥uøby zdrowia jest nastÍpujπca :LECZENIE TYLKO ZA PIENI•DZE! z mojego indywidualnego konta zdrowotnego. Mojπ sk≥adkÍ ZUS odprowadzanπ co miesiπc przez mojego pracodawcÍ proponujÍ podzieliÊ nastÍpujπco:50% sk≥adka emerytalna-rentowa,40% konto zdrowotne, 10% konto ogÛlne.Z konta zdrowotnego indywidualnego moøna by by≥o korzystaÊ tylko na cele zdrowotne[wizyta u lekarza,pobyt w szpitalu,lekarstwa profilaktyka] KorzystaÊ z niego mÛg≥bym tylko ja, jak rÛwnieø osoba przez mnie wskazana .[cz≥onek rodziny,znajomy] Lekarstwa pe≥nop≥atne!Leczenie tylko prywatne.Tylko ja decydujÍ o moim zdrowiu[wybÛr lekarza, specialisty,szpitala,przychodni itp]Do konta przypisana karta p≥atnicza ktÛrπ by siÍ p≥aci≥o za wszystkie us≥ugi zdrowotne.Natomiast konto ogÛlne [10%mojej sk≥adki] wykorzystywane by≥oby przez instytucje paÒstwowπ dla osÛb ktÛre nie majπ srodkÛw na leczenie [paÒstwowe szpitale,przychodnie,hospicja].";"30†lip†11:54";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"97";"~Czerwony Troll";"Te Polak a raczej WOLAK cos tak od rana sie jadaczka rozklapal?";"30†lip†11:54";"Liczba g≥osÛw:1";"0%";"100%";"~Polak:";"100%";"#mark"
"98";"~Nie rozúmieszaj";"Czy Ty chociaø widzia≥eú amerykaÒskiego pacjenta?";"30†lip†11:53";"Liczba g≥osÛw:0";"0%";"0%";"~do goúcia:";NA;NA
"99";"~realista";"Durniu a od kiedy to sk≥adki na NFZ p≥acisz 40 lat???????? Pewnie jesteú jednym z wielu t≥umokÛw, ktÛrzy mylπ sk≥adki na ZUS ze sk≥adkami na NFZ to po pierwsze. A po drugie to pamiÍtaj, øe Polacy p≥acπ najniøsze sk≥adki na NFZ w ca≥ej Europie!!!! Jeøeli w Polsce na jednego pacjenta przypada 7 razy mniej pieniÍdzy niø w Niemczech to jakim cudem chcesz mieÊ taki sam dostÍp do rezonansu??? Niemiecki szpital kupuje rezonans za milion euro, polski teø tylko potem Niemiecki szpital za kaøde badanie dostaje 500 euro a polski 500 z≥.";"30†lip†11:52";"Liczba g≥osÛw:2";"100%";"0%";"~~w skrÛcie:";"100%";"#mark"
"100";"~Stefan ze wsi Kacze Do≥ki";"Wynagrodzenie za pracÍ mieliúcie rÛwne. On mia≥ wiÍkszπ wyp≥atÍ, bo mia≥ wiÍkszy zasi≥ek na dzieci. Za kaøde dziecko naleøa≥a siÍ jakaú konkretna kwota. Ty tez mog≥eú mieÊ wiÍcej dzieci, nawet 8 na przyk≥ad. Ty masz üle w g≥owie pouk≥adane. Tak ci ta komuna mÛzg zeøar≥a.";"30†lip†11:51";"Liczba g≥osÛw:2";"100%";"0%";"~prl-owiec:";"100%";"#mark"
"101";"~pyra";"Teraz nawet bez jednej nogi ZUS (komisja) wysy≥a do pracy. Masz RACJE. Teraz jest raj ale to tych CWANIAK”W i nirobÛw. Duøo gadaÊ a niÊ z tego panstwo nie MA.";"30†lip†11:48";"Liczba g≥osÛw:3";"100%";"0%";"~Polak:";"100%";"#mark"
"102";"~.";"Sprawdü sobie fakty, potem moøemy dyskutowaÊ.";"30†lip†11:46";"Liczba g≥osÛw:0";"0%";"0%";"~Labdi:";NA;NA
"103";"~pyra";"S≥uchaj HAJTER,My w pyrlandi jak siÍ juø wyspali to Ty dopiero szed≥eú SPA∆. I tak samo u Ciebie z PRACA i MYSLENIEM>";"30†lip†11:44";"Liczba g≥osÛw:0";"0%";"0%";"~stary hajer :";NA;NA
"104";"~hejter PO";"Jeøeli masz poczucie udzia≥u w dyskusji spo≥ecznej w sprawie uzdrowienia/poprawienia s≥uøby zdrowia na tym forum, a ja Tobie zepsu≥em to poczucie, to przepraszam. Ja korzystam z prawa do publicznego wyraøenia opinii o wartoúci pomys≥u polityka, bez przypisywania sobie obowiπzku do ekspertyzy konstruktywnej. Od tego sπ op≥acani profesjonaliúci !!!";"30†lip†11:42";"Liczba g≥osÛw:1";"100%";"0%";"~TYGRYS:";"100%";"#mark"
"105";"~pyra";"Jeøeli taki kiepski by≥eú w pracy i nie zabezpieczy≥eú kasy,to po co P£ODZI£ES . Mog≥eú z øonπ tylko PRACOWAC, albo isc za KSI DZA.";"30†lip†11:42";"Liczba g≥osÛw:0";"0%";"0%";"~Tadeusz z Gliwic:";NA;NA
"106";"~taka prawda";"O tak, znawczyni od szopek koúcielnych zlikwiduje wszystko !! Powo≥a w pierwszej kolejnoúci w miejsce NFZ ksiÍdza czarownika z Ugandy. Wszyscy momentalnie ozdrowiejπ. Za≥oøy ko≥chozy i obozy pracy, bezrobocie zniknie. A Rydzyk bÍdzie zarzπdza≥ finansami ! Zaczniemy od nowa, od åredniowiecza !";"30†lip†11:41";"Liczba g≥osÛw:2";"100%";"0%";"~Grzech:";"100%";"#mark"
"107";"~rom :";"Tu popieram Szyd≥o. Dziú s≥uøba zdrowia to wy≥πcznie maszyna do zarabianie=a pieniÍdzy przez lekarzy.";"30†lip†11:41";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"108";"~realista";"Wiesz co facet takie pisanie bredni o tych rzekomych ≥apÛwkach to jest na zasadzie : g≥uchy s≥ysza≥ , øe niemowa powiedzia≥ jak úlepy widzia≥ ufo. Wyt≥umacz mi jak to jest, øe ci lekarze straszni tak biorπ nagminnie te ≥apÛwki a jak kogokolwiek zapytaÊ o szczegÛ≥y i o to czy sam osobiúcie kiedyú da≥ to nikt nie potrafi podaÊ ani jednego przyk≥adu tylko snuje opowieúci typu"" no nie ja nie da≥em ale s≥ysza≥em, øe biorπ"". Podaj mi szczegÛ≥y - miasto, nazwÍ szpitala, udzia≥u, nazwisko lekarza, ile kiedy i za co wziπ≥. PÛjdÍ i zg≥oszÍ to do prokuratury.";"30†lip†11:41";"Liczba g≥osÛw:3";"100%";"0%";"~taki:";"100%";"#mark"
"109";"~Ja";"Rzπd moøe i teoretycznie istnieje ,ale NAR”D realnie!!";"30†lip†11:40";"Liczba g≥osÛw:1";"0%";"100%";"~xxl:";"100%";"#mark"
"110";"~pyra";"I pisz dalej øe Oni zostali z rÍkπ w NOCNIKU. Przez tych STYROPIAN”W i tych w czarnych sukienkach ,pod burzani.";"30†lip†11:38";"Liczba g≥osÛw:0";"0%";"0%";"adam z bonanzy:";NA;NA
"111";"~luka :";"NFZ powinno juø dawno ZNIKN•∆!!!!!";"30†lip†11:36";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"112";"~realista";"20 tysiÍcy z dyøurami??? Skπd masz tπ wiedzÍ?? Napisz konkrety - ile dyøurÛw, czy te 20 tys. to netto czy brutto?? Jeøeli lekarz na etacie ma podstawÍ pensji 5 tysiÍcy to musia≥by mieÊ 20 dyøurÛw, øeby zarobiÊ 20 tysiÍcy czyli musia≥by przepracowaÊ oko≥o 500 godzin miesiÍcznie. WiÍc widaÊ øe piszesz brednie øeby uradowaÊ innych podobnie do ciebie "" myúlπcych"" fachowcÛw.";"30†lip†11:34";"Liczba g≥osÛw:4";"75%";"25%";"~chorykraj:";"75%";"#mark"
"113";"~pyra";"Zapomnia≥es øe to GRUZIN ,jak Chruszczow UKRAINIE∆. Hitler,it.d.";"30†lip†11:33";"Liczba g≥osÛw:0";"0%";"0%";"adam z bonanzy:";NA;NA
"114";"~Kiks";"By≥ raj - pajda chleba ze smalcem i buciki przekazywane m≥odszemu od starszego z braci. Szynka raz do roku na úwiÍta, o pomaraÒczach moøna by≥o marzyÊ itd.itd jedno by≥o lepsze, to øe by≥em m≥ody i schody by≥y bardziej p≥askie. Zresztπ mama mego ojca zawsze narzeka≥a, øe za cara to by≥o dobrze. Tak to jest kaødy widzi na rÛøowo dawne czasy.";"30†lip†11:32";"Liczba g≥osÛw:0";"0%";"0%";"~gosik:";NA;NA
"115";"~pyra";"Twierdzisz przymus pracy? A teraz dlaczego zapiepszajπ do OPIEKI SPO£ECZNEJ i z jakich to jest pieniÍdzy ? Nie czasami z PODATNIK”W.";"30†lip†11:31";"Liczba g≥osÛw:1";"100%";"0%";"adam z bonanzy:";"100%";"#mark"
"116";"~stary hajer";"Wy za komuny w pyrlandii musieliúcie strasznie duzo zarabiac i mieÊ wysokie rodzinne na dzieci , jak pracujacy mπz mÛgl ≥atwo utrzymac 4 osobowa rodzine , ,ja pracowa≥em na kopalni ,øona by≥a na urlopie 5 letnim wychowawczym , na 2 dzieci i wcale nam sie wtedy nie przelewalo! Dzieci pokonczyly dzienne studia uniwersytecki ,a nie licencjaty za obecnoúci i kase , sa w Polsce ,maja prace ,syn mieszka ze mna,synowa i 2 wnukami , corka wyszla za mπø 150 km od rodzinnego domu i czÍsto mnie odwiedza. Strasznie duøo øÛ≥ci w tobie ,zmien stacje z radyja na inna falÍ";"30†lip†11:31";"Liczba g≥osÛw:0";"0%";"0%";"~wielkopolanin:";"odpowiedzi: 1";"/forum/b-szydlo-proponuje-likwidacje-nfz-w-sluzbie-zdrowi,0,1671450,170538857,czytaj.html"
"117";"~ed :";"Baba nie ma pojÍcia o czym mÛwi. Kaødy wie øe trzeba ten system poprawiÊ, ale nie najpierw burzyÊ wszystkie klocki. To jest paÒstwo nie piaskownica.";"30†lip†11:31";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"118";"~xcx :";"tÍpa rura szyd≥o zapomina co pis zrobi≥ w sprawie NFZ?";"30†lip†11:31";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"119";"~pyra";"WidaÊ z tego øe ew PRL-u by≥eú KIEPSKIM  PRACOWNIKIEM. Teraz to nawet zwuk≥y ksiπdz moøe po 4-ch latach awansowaÊ na GENERA£A. A wiadomoúci øo≥nierskie i strategi to lepiej nie M”WI∆. Genera≥   FLASZKA>";"30†lip†11:29";"Liczba g≥osÛw:1";"100%";"0%";"~~...:";"100%";"#mark"
"120";"~cz≥onek :";"W SpÛ≥dzielni Mieszkaniowej w ZduÒskiej Woli, zarzπd wypracowuje 1 mln. z≥ zysku na czynszach. SpÛ≥dzielnia jest w≥asnoúciπ Zarzπdu i PracownikÛw. Wybory do Rady Nadzorczej sπ ustawiane, w radzie sπ swoi ludzie i przewodniczπcy solidarnoúci. Najwyøsze zarobki w Zd-Woli sπ w SpÛ≥dzielni Mieszkaniowej. Trzej Prezesi biorπ sobie wynagrodzenia 15 - 10 tys. z≥ m-cznie. Jeden z prezesÛw buduje juø trzeci dom. W wspÛlnotach samorzπdowych czynsze sπ ok. 1/4 niøsze jak w SM. Apel do NIK organÛw úcigania, dlaczego SM to relikt PRL i dlaczego okradajπ ludzi.";"30†lip†11:28";"Liczba g≥osÛw:1";"0%";"100%";NA;"100%";"#mark"
"121";"~nie zawsze nie";"Sama sobie przeczysz. Piszesz, øe jest duøo ludzi starszych, to oznacza ze s≥uøba zdrowia funkcjonuje na dobrym poziomie. Gdyby üle funkcjonowa≥a ludzi starszych by po prostu nie by≥o.";"30†lip†11:26";"Liczba g≥osÛw:1";"100%";"0%";"~Orion:";"100%";"#mark"
"122";"~blako :";"Wygra PiS ? bÍdzie jak w bajce, wszystko ma byÊ lepiej, wrÍcz cudownie, ciπgle krytyka natomiast jak to zmieniÊ ? jakim kosztem ? skπd pieniπdze ? o tym cisza a jak przyjdzie ci di czego to nie My to Oni. ObiecywaÊ kaødy moøe ale co za duøo to teø niezdrowo, Irlandia bÍdzie ma≥o, Japonia trochÍ za duøo ale Rosja w sam raz, nie wierzÍ w taki obrÛt spraw. Ludzie ktÛrzy to mÛwiπ nie budzπ we mnie zaufania, niestety.";"30†lip†11:26";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"123";"~Cancer :";"I ma racjÍ. Instytucje uøytecznoúci publicznej nie powinny generowaÊ zyskÛw. Dotyczy to przede wszystkim s≥uøby zdrowi. Oczywiúcie, jest jeszcze kilka dziedzin, ktÛre nie powinny generowaÊ zyskÛw. By≥oby nam wszystkim taniej i løej.";"30†lip†11:26";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"124";"~TYGRYS";"Pytasz z kim dyskusja? No z pewnoúciπ nie z Tobπ bo od kiedy to menda internetowa jest spo≥eczeÒstwem? Lepszego nicka juø nie mog≥eú sobie obraÊ, mÛwi sam za siebie z kim mam do czynienia.";"30†lip†11:26";"Liczba g≥osÛw:0";"0%";"0%";"~hejter PO:";"odpowiedzi: 1";"/forum/b-szydlo-proponuje-likwidacje-nfz-w-sluzbie-zdrowi,0,1671450,170538436,czytaj.html"
"125";"~pyra";"Tamten ustruj skazany na poraszke. Teraz zachÛd jak jest skazany na p....,to wiesz co robiπ? Napadajπ na inny kraj(taki IRAK0 napadli i co ZOSTAWILI??";"30†lip†11:25";"Liczba g≥osÛw:3";"66%";"33%";"~pierrnick:";"66%";"#mark"
"126";"~Zenek :";"no i nastanie kraina wiecznej szczÍúliwoúci, jak w komunizmie. Wszystko bÍdzie na lewo.";"30†lip†11:24";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"127";"~ututut";"Od 20 lat szukam pracy, w ktÛrej nie musia≥bym nic robiÊ i zarabiaÊ úredniπ krajowπ. To øe pracujÍ na innym stanowisku i nie ma dla mnie w tym kraju odpowiedniego miejsca pracy odpowiadajπ wszystkie rzπdy po kolei. Nawet KaczyÒski nie potrafi≥ stworzyÊ etatu, na ktÛrym czu≥bym siÍ doskonale.";"30†lip†11:23";"Liczba g≥osÛw:1";"100%";"0%";"~wielkopolanin:";"100%";"#mark"
"128";"~olik2 :";"Wstyd øeby Polska jako sztandar SOLIDARNOåCI i troski o cz≥owieka w úwiecie a zw≥aszcza Europie doprowadzi≥a poprzez nieudolne rzπdy do takiego stanu S≥uøby Zdrowia. Przede wszystkim nie jest przestrzegana Konstytucja zapewniajπca kaødemu obywatelowi "" bezp≥atnπ "" pomoc i opiekÍ w rzeczywistoúci jednak po op≥aceniu narzuconych sk≥adek z zarobkÛw w zakresie ubezpieczenia. Jeøeli z jakichú czÍsto niezaleønych wzglÍdÛw lub zwyk≥ych pomy≥ek sk≥adki nie wp≥ynπ do NFZ obywatel musi p≥aciÊ podwÛjnie. Takie przypadki sπ wrÍcz nagminne i nie kaødego na to staÊ zw≥aszcza gdy siÍ jest bezrobotnym lub bezdomnym czasami nie z w≥asnego wyboru. PaÒstwo musi leczyÊ jednakowo wszystkich obywateli bez wzglÍdu na ich status materialny czy poziom intelektualny w ramach sprawiedliwego podzia≥u dochodu narodowego, Ten problem nie moøe byÊ sprowadzany jak obecnie do roli handlu, kasy i prestiøu. Kaøde øycie Polaka winne byÊ najwyøszπ wartoúciπ.";"30†lip†11:23";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"129";"~pyra";"Trzeba by≥o PRACOWA∆ a nie siÍ OP....laÊ w pracy.";"30†lip†11:22";"Liczba g≥osÛw:1";"100%";"0%";"~Pierrnick:";"100%";"#mark"
"130";"ghazi :";"Nie ma w Polsce takich pieniÍdzy ktÛre pozwolπ zaspokoiÊ øπdania p≥acowe pracownikÛw s≥uøby zdrowia i leczyÊ bezp≥atnie kaødego pacjenta nie liczπc siÍ z kosztami. To utopia. Ktoú w tym systemie musi liczyÊ pieniπdze i byÊ sknerπ, inaczej s≥uøba zdrowia utonie w d≥ugach i nÍdzy. To juø by≥o, i to ca≥kiem niedawno.";"30†lip†11:22";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"131";"~oz";"niezbyt uwaønie przeczyta≥eú tekst. Przecieø piszÍ øe w porÛwnaniu do zarobkÛw zachodnich duøo nam brakuje ,natomiast w porÛwnaniu z krajowymi zarobkami innych zawodÛw nie jest tak øle. Natomiast zarobki w≥aúcicieli prywatnych klinik zarabiajπ porÛwnywalnie do przeciÍtnych zarobkÛw lekarz na zachodzie. W≥aúciciel renomowanej prywatnej kliniki w USA to pewnie zarabia jak Kulczyk úp w Polsce";"30†lip†11:22";"Liczba g≥osÛw:0";"0%";"0%";"~realista:";NA;NA
"132";"~OtCo :";"Jaki piekny populizm !!! Ile szpitali w Polsce ma te zyski?? i co z nimi robi ? Przehula?? Jeúli PaÒstwo ma swoje pieniπdze to niech da. Problem z tym øe PaÒstwo praktycznie nie ma swoich pieniÍdzy, ma tylko tyle co zabierze nam wszystkim. Co znaczy øe PaÒstwo zaopiekuje siÍ pacjentami i lekarzami?? Za czyje pieniadze ??";"30†lip†11:22";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"133";"~pyra";"Brednie to Ty piszesz, Nas by≥o 7-u rodzeÒstwa,mama nie pracowa≥a ,ojciec pracowa≥ na koleji jako TOROMISTRZ I øeúmy DOBRZE øyli.  Mamy po 60- 70 lat i zyjemy Ciekaw teraz jak d≥ugo poøyja FASZEROWANI øywnosciπ CHEMI•.";"30†lip†11:21";"Liczba g≥osÛw:1";"100%";"0%";"~Pierrnick:";"100%";"#mark"
"134";"~zmÍczona";"PrzestaÒ majaczyÊ .Zak≥ad pracy wyp≥aca≥ pracownikom rodzinne przy wyp≥acie , ale potem odlicza≥ sobie to od naleønych ZUSowi sk≥adek. Wiem, bo wiele lat przepracowa≥am w rachubie duøej firmy.";"30†lip†11:21";"Liczba g≥osÛw:2";"100%";"0%";"~prl-owiec:";"100%";"#mark"
"135";"~PanLusterko";"to nie wina kapitalizmu,to wina politykÛw,pos≥Ûw i senatorÛw oraz premiera i prezydenta,od 25 lat nie robiπ nic,tylko karmiπ nas obiecankami,trzeba zaczπÊ g≥osowaÊ na ludzi z zewnπtrz,promowaÊ ich! musimy øπdaÊ konkretnych zmian i ich z tego rozliczaÊ -jako narÛd.";"30†lip†11:20";"Liczba g≥osÛw:0";"0%";"0%";"~wielkopolanin:";NA;NA
"136";"~Lekarz :";"W koÒcu mπdra kobieta.Jπ teø uwaøam øe øycia i zdrowia nie moøna przeliczyÊ na zysk.Sπ one bezcenne.PIS wygra≥!!";"30†lip†11:20";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"137";"~hffhfh :";"Najlepszym rozwiπzaniem jest rozwiπzanie rzπdowej kliniki. Rzπd i parlamentarzyúci powinni korzystaÊ z tej s≥uøby zdrowia, ktÛrπ stworzyli. Powinni oni byÊ pilnowani aby terminy wizyt i badaÒ lekarskich by≥y wyznaczane dok≥adnie tak samo jak reszcie ludzi. Zmotywowa≥o by to ich do dzia≥ania.";"30†lip†11:19";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"138";"~iobserwator :";"zlikwidujπ NFZ ale czy to znaczy øe nie bÍdzie sk≥adek zdrowotnych???? Dlaczego nie mÛwiπ øe, te sk≥adki pÛjdπ w gÛrÍ???? PIS myúli tak : obiecamy duøo, podniesiemy obciπøenia i bÍdzie kasa na realizacjÍ? Takie myúlenie to nie liczenie siÍ z tym kto za to zap≥aci i czy bÍdzie go staÊ? Nie da siÍ zwiÍkszaÊ obciπøeÒ by muc politycznie sk≥adaÊ zgubne obietnice wyborcze? Ludzie podniosπ szybko larum?";"30†lip†11:19";"Liczba g≥osÛw:2";"0%";"100%";NA;"100%";"#mark"
"139";"~chory emeryt :";"S≥usznie. Konstytucja gwarantuje nam bezp≥atnπ opiekÍ lekarskπ. Na s≥uøbÍ zdrowia muszπ byÊ úrodki. Ludzie od lat p≥acπ sk≥adki, a teraz siÍ mÛwi, ze nie ma pieniÍdzy. KTO JE PRZEJAD£!!!!!!!!!!!!!!!!!";"30†lip†11:18";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"140";"~PanLusterko :";"obiecanki, przecieø partie PO PiS,PSL,SLD pokaza≥y juø,øe nie spe≥niajπ swych postulatÛw,wiÍc nie warto zwracaÊ uwagi na to co mÛwiπ - szukajmy innych ludzi,tego potrzebujemy! nowych ludzi ,m≥odych,znajπcych obecne realia,odnajudπcy siÍ w nich";"30†lip†11:18";"Liczba g≥osÛw:4";"50%";"50%";NA;"50%";"#mark"
"141";"~puf puf :";"Gdyby nie NFZ, to ile kasy posz≥oby na leczenie, a tak sπ marnotrawione.";"30†lip†11:17";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"142";"~xxl";"Ludzie sami rozliczyli 2 lata pÛüniej. I dalej mogπ sobie dzieliÊ skÛrÍ na misiu :)";"30†lip†11:17";"Liczba g≥osÛw:1";"100%";"0%";"~Ja:";"100%";"#mark"
"143";"~pyra";"To øe by≥y úwieczki bo nie by≥o prπdu to przez II W å . Ale teraz tyle lat po wojnie i 25-lat wolnoúci ,to jeszcze na wschodzie chodzπ za stodo≥e na DR•G?";"30†lip†11:16";"Liczba g≥osÛw:2";"50%";"50%";"~Ola:";"50%";"#mark"
