"";"Author";"Comment";"Time";"NumberOfVotes";"Rate.Positive";"Rate.Negative";"Author.Parent";"NumberOfResponses";"LinkToResponses"
"299";"~Polak :";"Stowarzyszenie Nomada dzia≥a na szkodÍ Polski.";"wczoraj†15:09";"Liczba g≥osÛw:8";"100%";"0%";NA;"100%";"#mark"
"300";"~xxx :";"Brawo Panie prezydencie. Nie t≥umaczyÊ siÍ tylko dzia≥aÊ zgodnie z prawem. A ci fundacji niech zabiorπ sobie po jednym cyganie do domu i problem siÍ rozwiπøe.";"wczoraj†15:09";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"301";"~piotr :";"Kaøda  ODMIANA  SZCZURA   jest  nomadem  !   A  odmiana romska  to  NAJWI KSZE  Z£O I  SZKODNIK !!";"wczoraj†15:08";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"302";"~poldi :";"weszliscie ,do Unii Europejskiej ,nie po to ? , aby brac pieniadze, tylko aby pamagac innym z krajow EU..";"wczoraj†15:07";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
"303";"~h :";"Nomada wezcie sobie romow do swoich domow jak ich tak kochacie";"wczoraj†15:07";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"304";"~Cygana Jones.";"Kogo zamuli≥o - bo widzÍ,øe Ciebie.";"wczoraj†15:06";"Liczba g≥osÛw:3";"100%";"0%";"~oko:";"100%";"#mark"
"305";"~Kajtek :";"Ci obroÒcy koczowisk majπ chyba prawo zorganizowaÊ je ponownie na swoich prawnie usankcjonowanych ksiÍgπ wieczystπ podwÛrkach. WiÍc do roboty, a nie bicie piany, wykaøcie swπ dodrπ wolÍ.";"wczoraj†15:05";"Liczba g≥osÛw:10";"100%";"0%";NA;"100%";"#mark"
"306";"~qq2";"sluchaj znam takich PolakÛw co nie moga znaleúÊ pracy , ale majπ biednie , ale czysto w domu, a cygan wpuúÊ go na miesiπc to syf i ba≥agan , to jak szaraÒcza";"wczoraj†15:04";"Liczba g≥osÛw:27";"96%";"3%";"~Wyluzuj:";"96%";"#mark"
"307";"~wujek a :";"zlodzieje i zebracy jezdza luksusowymi autami i buduja palace w rumunii";"wczoraj†15:04";"Liczba g≥osÛw:9";"100%";"0%";NA;"100%";"#mark"
"308";"~polak1 :";"Albo obowiπzkowe prace spo≥eczne i dzieci obowiπzkowo do szkÛ≥. I wÛwczas jakakolwiek pomoc socjalna, albo na bruk.";"wczoraj†15:04";"Liczba g≥osÛw:9";"100%";"0%";NA;"100%";"#mark"
"309";"~S≥awek :";"Cyganom podpowiem dobre rozwiπzanie - weücie siÍ kiedyú w øyciu do pracy.";"wczoraj†15:04";"Liczba g≥osÛw:9";"100%";"0%";NA;"100%";"#mark"
"310";"~dd :";"Nie naleøy siÍ cackaÊ z tymi cwaniaczkami. Fajna fundacja , wspierajπca przestÍpczoúÊ , øebraninÍ i bezwzglÍdne wykorzystywanie dzieci.";"wczoraj†15:04";"Liczba g≥osÛw:15";"100%";"0%";NA;"100%";"#mark"
"311";"~grzeczna... :";"moøe trzeba cyganom zasponsorowac podobne warunki jakie maja inni imigranci w Polsce na przyk≥ad Ukraincy lub Serbowie, fajne nowe miszknka, zapomogi 2000z≥ na osobe, studia za free, legalna prace za godna p≥ace nie mniej niø úrednia krajowa i obywatelstwo polskie, a nie dyskryminowac , PolakÛw i tak coraz mniej";"wczoraj†15:03";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"312";"~kriss";"odkπd Rumuni weszli do strefy Shengen ich cyganie majπ prawo b≥πkac siÍ po ca≥ej UE, tak jak inni obywatele i nie moøna ich odes≥ac do Rumunii. Regulujπ to konwencje miÍdzy paÒstwami-cz≥onkami UE, ktÛre Wolska podpisa≥a. Mogπ tu siedzieÊ jak d≥ugo chcπ. ParÍ lat temu Sarkozy przekupi≥ 1,5 tysiπca koczujπcych na obrzeøach Paryza cyganÛw i po wziÍciu jakiejú kwoty Euro (nie pamiÍtam ile dostali) zgodzili siÍ wsiπúÊ do specjalnie podstawionego samolotu iodlecieÊ do Rumunii. Kazdy z ich podpisa≥ zobowiπzanie, øe nie wrÛci. Za tydzieÒ wszyscy by≥i z powrotem a Bruksela pi≥owa ryja, øe Sarkozy ≥amie prawa cz≥owieka :) I tak siÍ skonczy≥π prÛba wykopania RomÛw z Francji. NA nich nie ma rady. Sπ obywatelami Unii. Na dodatek mniejszoúciπ.";"wczoraj†15:03";"Liczba g≥osÛw:121";"97%";"2%";"majcio34:";"97%";"#mark"
"313";"~darek :";"Ja jesieniπ g≥osujÍ na Ruch Narodowy. To co sie w Polsce dzieje to jakas impotencja !!! jest nas 38 mln , 97% PolakÛw przeciwna sprowadzaniu islamu do Polski pod postaciπ murzynÛw z Afryki, a tu sobie Platforma w najlepsze sprowadza i nas PolakÛw sie zupe≥nie nie boi";"wczoraj†15:02";"Liczba g≥osÛw:9";"100%";"0%";NA;"100%";"#mark"
"314";"~en";"Aby za szybko nie powrÛcili to odes≥aÊ ich nie do Rumunii a od razu do Indii.";"wczoraj†15:02";"Liczba g≥osÛw:5";"100%";"0%";"~seb:";"100%";"#mark"
"315";"~fan64 :";"tych ca≥ych ze tego ca≥ego ""noooo mada"" to pierwszym samolotem wys≥aÊ do rumunkowa...i niech se tam pomagajo...a co...jak chco? czego im bronic...";"wczoraj†15:01";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"316";"~rogol :";"Znalazl sie kupiec na teren to ludzie sie juz nie liczsa. Cygan nie cygan ale to czlowiek. Budujecie w ten sposob nienawisc miedzyludzka. Zly udaje dobrego. Zyli sobie spokojnie to ich chca na sile uszczesliwic. Nic miasto nie dokladalo do nich to teraz kosztem mieszkancow pomoc im ofiaruja A pytali sie o to mieszkancow?";"wczoraj†15:01";"Liczba g≥osÛw:10";"0%";"100%";NA;"100%";"#mark"
"317";"~ziabki :";"Dobre ,,niedostali pisemnego zawiadomienia,, ciekawe czy list wys≥any na ,,adres romskiego koczowiska,, by≥by podstawπ do legalizacji zabudowaÒ...:)";"wczoraj†15:01";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"318";"~bajzel. :";"WiÍc zacznijmy wszyscy kraúÊ i osiedlaÊ siÍ na nie swoim terenie , a jak nas z≥apiπ to trzeba mÛwiÊ øe jesteúmy romami czyli cyganami . I tyle w temacie, a Nomada niech nas broni.";"wczoraj†15:00";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"319";"krzychu :";"A'propos stwierdzenia, øe Romowie to biedni ludzie. Znam osobiúcie wielu RomÛw w jednym z wiÍkszych miast w Polsce. To ludzie bardzo zamoøni (mieszkania w apartamentowcach, dobre samochody). Moøe oni pomogπ swoim wspÛ≥plemieÒcom ? Jest teø inny sposÛb, kaødy cz≥onek fundacji ""Nomada"" ""zaadoptuje"" jednego Roma z koczowiska we Wroc≥awiu (bÍdzie go øywi≥, zapewni mu dach nad g≥owπ i kieszonkowe) niekoniecznie ze swoich pieniÍdzy tylko z pieniÍdzy fundacji. Dzia≥anie tej fundacji jest demoralizujπce, akceptujÍ nieprzestrzeganie prawa i norm spo≥ecznych.";"wczoraj†15:00";"Liczba g≥osÛw:10";"100%";"0%";NA;"100%";"#mark"
"320";"~sevin :";"proponuje tym z organizacji Nomada ,aby przeniesli takie obozowisko pod okna swoich domow,lub podzielili sie pokojami we wlasnym mieszkaniu i nie bedzie problemu.Powodzenia nomadowcy.";"wczoraj†15:00";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"321";"~brk";"Ty ""obsr..."". Koczowiska i domy. Widzisz tÍ ma≥π rÛønicÍ? Jeøeli lubiπ koczowaÊ, to na Gobi. Teren wymarzony a i niema≥y.";"wczoraj†15:00";"Liczba g≥osÛw:4";"75%";"25%";"~obsrwatorzy:";"75%";"#mark"
"322";"~j54 :";"te fundacje najwiÍcej pomagajπ sobie ,a Cyganom w 2-giej kolejnioúci";"wczoraj†15:00";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"323";"bimbermacher";"Czemu tak üle øyczysz Malgaszom? ;-)";"wczoraj†14:59";"Liczba g≥osÛw:4";"100%";"0%";"~J19:";"100%";"#mark"
"324";"~ak";"ja nie mam zamiaru dzielic cyganow na polskich i niepolskich dla mnie to jedna bezuøyteczna swolocz ktora potrafi tylko kraúc i øebraÊ";"wczoraj†14:59";"Liczba g≥osÛw:6";"100%";"0%";"~FjorÛwka:";"100%";"#mark"
"325";"~Ana :";"Jakie decyzje mieli dostaÊ??? Mieli pozwolenie na budowÍ, meldunek? Przedstawicielom stowarzyszenia coú siÍ pozajaczkowa≥o.";"wczoraj†14:59";"Liczba g≥osÛw:8";"100%";"0%";NA;"100%";"#mark"
"326";"~Kris :";"ProponujÍ, aby przedstawiciele Nomada zaadaptowali RomÛw w swoich domach tudzieø mieszkaniach. I miasto bÍdzie zadowolone i oni. Moøna? Moøna!";"wczoraj†14:59";"Liczba g≥osÛw:9";"100%";"0%";NA;"100%";"#mark"
"327";"~poldi :";"tak sie smialiscie z Niemcow ,ze maja turkow,tylko ,ze turek pracuje,i wplaca miliardy do kas socjalnych,a Cyganie ??";"wczoraj†14:59";"Liczba g≥osÛw:9";"88%";"11%";NA;"88%";"#mark"
"328";"~V1 :";"BRAWO PANIE PREZYDENCIE. POPIERAM. WSZYSTKIE åMIECI NALEØY USUWA∆ BO TO SIEDLISKO CHOR”B, PRZEST PCZOåCI I Z£YCH NAWYK”W. TO JUØ NIE LUDZIE. TO CO ROBI• TO JEST POZA WSZELKIM PRAWEM. ØEBRZ•, WYZYWAJ• , KRADN•. JEåLI ØEBRZ• DLA DZIECI NA JEDZENIE TO DLACZEGO OPIEKA NIE ZABIERA IM DZIECI ZA NIEWYDOLNOåCI WYCHOWAWCZE I OPIEKU—CZE. POLSKIM RODZIN OM SI  ODBIERA I UMIESZCZA Z DOMACH DZIECKA LUB W RODZINACH ZAST PCZYCH. Z NIMI NALEØY ZROBI∆ TAK SAMO A PEWNIE USTA£OBY TO WSZYSTKO CO ROBI•.";"wczoraj†14:58";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"329";"~oko";"aø tak zamuli≥o?";"wczoraj†14:57";"Liczba g≥osÛw:5";"40%";"60%";"~Cygana Jones.:";"60%";"#mark"
"330";"bimbermacher";"Ani jedno, ani drugie mi nie przeszkadza. i jedni i drudzy nie stosujπ siÍ do obowiπzujπcego prawa.";"wczoraj†14:57";"Liczba g≥osÛw:3";"100%";"0%";"~obsrwatorzy:";"100%";"#mark"
"331";"~ehf";"I wy≥πcznie ono.";"wczoraj†14:57";"Liczba g≥osÛw:3";"100%";"0%";"~Waldi:";"100%";"#mark"
"332";"~damian :";"3. Romowie potrzebujπ pomocy i chcπ z niej korzystaÊ. Wsparcie powinno byÊ udzielane adekwatnie do ich potrzeb, w zgodzie z kulturπ romskπ i z poszanowaniem godnoúci. JA TEZ CHC  ADEKWATNEGO WSPARCIA B D•C BEZROBOTNYM no ,ale jestem Polakiem i przepraszam za to";"wczoraj†14:57";"Liczba g≥osÛw:9";"100%";"0%";NA;"100%";"#mark"
"333";"~Pracowity Rumun :";"Lance do boju, szable w d≥oÒ i ""NomadÍ"" goÒ, goÒ, goÒ! Lewactwo, to zaraüliwa zgnilizna.";"wczoraj†14:56";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"334";"~kris :";"Jak moøna tych nierobÛw, z≥odziei i brudasÛw tak d≥ugo tolerowaÊ w Polsce. Wzorem Sarkozego odes≥aÊ do miejsca skπd przybyli albo niech obroÒcy tych cyganÛw-pasoøytÛw wezmπ ich na swoje utrzymanie do swoich domÛw. Jak moøna takie fundacje utrzymywaÊ z podatkÛw. Nied≥ugo powstanie fundacji a moøe juø jest broniπca islamistÛw, ktÛrzy zacznπ koczowaÊ w naszym kraju. Kto chce pracowaÊ i øyÊ w zgodnie z obowiπzujπcy prawem- OK, innym darmozjadom- wilczy bilet.";"wczoraj†14:56";"Liczba g≥osÛw:10";"100%";"0%";NA;"100%";"#mark"
"335";"~Janusz :";"Jak to dobrze, øe nie mamy ≥agodnego klimatu. ta dzicz nie lubi zimy.";"wczoraj†14:55";"Liczba g≥osÛw:7";"100%";"0%";NA;"100%";"#mark"
"336";"~piotrek :";"Kto utrzymuje to stowarzyszenie Nomada?Jk tak im szkoda cyganÛw to niech wezmπ ich do siebie,bo wroc≥awianie majπ ich serdecznie doúÊ.";"wczoraj†14:55";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"337";"Kazimierz K≥osiÒski";"majcio34: jakbym czyta≥ jakπú narodowosocjalistycznπ ulotkÍ... Ale øe to prawie w ca≥oúci prawda, to - popieram...";"wczoraj†14:54";"Liczba g≥osÛw:9";"100%";"0%";"majcio34:";"100%";"#mark"
"338";"~Waldi :";""" Romowie potrzebujπ pomocy i chcπ z niej korzystaÊ. "" Po pierwsze nie Romowie bo nie ma kogoú takiego. Po drugie niech siÍ wezmπ do roboty a nie øebrzπ. "" Wsparcie powinno byÊ udzielane adekwatnie do ich potrzeb, w zgodzie z kulturπ romskπ i z poszanowaniem godnoúci. "" Nie widzÍ przeszkÛd by na ich utrzymanie ≥oøy≥o Stowarzyszenia Nomada.";"wczoraj†14:54";"Liczba g≥osÛw:8";"100%";"0%";NA;"100%";"#mark"
"339";"~ted";"Ustawa o in-vitro to teø ustawa co ma w swoim zarodku reprodukcjÍ.";"wczoraj†14:54";"Liczba g≥osÛw:3";"0%";"100%";"majcio34:";"100%";"#mark"
"340";"~seb :";"Odes≥aÊ tych aktywistÛw Nomady razem z Cyganami do Rumunii.";"wczoraj†14:54";"Liczba g≥osÛw:11";"100%";"0%";NA;"100%";"#mark"
"341";"~Jan";"Mi≥o poczytaÊ dobry komentarz. Takie fundacje i stowarzyszenia maja na celu os≥abianie Polski. Stπd naciskajπ na sprowadzanie imigrantÛw, wspieraja mniejszoúci seksualne, promuja feminizm. To wszystko z prostego powodu, aby Polacy sie pok≥Ûcili, aby øona by≥a wrogiem mÍøa, dziecko wrogiem matki ojciec wrogiem dziecka, im wiÍcej obcych tym Polacy bardziej bezbronni i os≥abieni.";"wczoraj†14:53";"Liczba g≥osÛw:19";"94%";"5%";"majcio34:";"94%";"#mark"
"342";"~obsrwatorzy :";"RÛwnanie z ziemiπ koczowisk romskich we Wroc≥awiu przywodzi na myúl rozwalanie buldoøerami domÛw palestyÒskich w Strefie Gazy.";"wczoraj†14:53";"Liczba g≥osÛw:16";"0%";"100%";NA;"100%";"#mark"
"343";"~az :";"Napalm zrzuciÊ i po sprawie. Skutecznie i trwale usunie cygaÒskie dziadostwo z Polskiej ziemi";"wczoraj†14:53";"Liczba g≥osÛw:8";"100%";"0%";NA;"100%";"#mark"
"344";"~eks :";"Niech wracajπ skπd przyszli !";"wczoraj†14:53";"Liczba g≥osÛw:9";"100%";"0%";NA;"100%";"#mark"
"345";"~wyborca :";"Bravo prezydent Wroc≥awia......bÍdÍ na Pana glosowa≥...........";"wczoraj†14:53";"Liczba g≥osÛw:10";"100%";"0%";NA;"100%";"#mark"
"346";"~m_tv :";"Jeúli coú jest NIElegalne to - najkrÛcej rzecz ujmujπc - NIEzgodne z prawem, czy siÍ to komuú podoba czy nie podoba. Koniec";"wczoraj†14:52";"Liczba g≥osÛw:8";"100%";"0%";NA;"100%";"#mark"
"347";"~piotr :";"JEDYNE  miejsce  dla  PAWIANOROM”W   jest  w Bangladeszu   na terenie Rezerwatu  TygrysÛw  Bengalskich   na  Moczarach  NOMADA  !  WYNOCHA  z  T•  ZARAZ•  !!!!";"wczoraj†14:52";"Liczba g≥osÛw:8";"87%";"12%";NA;"87%";"#mark"
"348";"~obserwator :";"Proponuj e przes≥aÊ im pisemnπ decyzjÍ o przegonieniu kijem do kraju pochodzenia po czym jπ wykonaÊ. Skutecznie. Na granicy po≥amaÊ kulasy, øeby nie wrÛcili.";"wczoraj†14:52";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"349";"krzychu :";"Mam pytanie. Jeúli na osiedlu mieszkaniowym, miÍdzy blokami sklecÍ sobie budÍ z desek bez czyjegokolwiek pozwolenia, to w≥adze spÛ≥dzielni majπ obowiπzek poinformowaÊ mnie, øe rozbiorπ mi tπ budÍ ?";"wczoraj†14:52";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"350";"~jawa";"Naucz siÍ pisaÊ po polsku!";"wczoraj†14:52";"Liczba g≥osÛw:10";"30%";"70%";"majcio34:";"70%";"#mark"
"351";"g≥Íboko poraniony :";"Heheszki. Macie pomÛc cyganom na ich zasadach. Czyli g≥upi gadzio ma p≥aciÊ i o nic nie pytaÊ. Mam propozycjÍ, niech cz≥onkowie stowarzyszenia Nomada goúcinnie przyjmπ cygaÒskie rodziny w swoich mieszkaniach. Jak siÍ nie zmieszczπ, to moøna po koleøeÒsku podrzuciÊ resztÍ w mieszkania cz≥onkÛw organizacji lewicowych.";"wczoraj†14:52";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"352";"~adam :";"No w ... jeøa, co oni glÍdzπ! ZajÍli ziemiÍ nielegalnie, a i tak zamiast tak po prostu ich usunπÊ , cackano siÍ z nimi bardzo d≥ugo. Czyli wed≥ug Nomady moøna: wejúÊ do cudzego ogrÛdka, postawiÊ sobie sza≥as i jest ok ? Co to ma byÊ? Ja w ogÛle nie rozumiem tej ca≥ej procedury. Ktoú wchodzi nielegalnie na mÛj teren , to dzwoniÍ na policjÍ i policja w tym samym dniu zabiera intruzÛw, traktuje ich jak przestÍpcÛw ( wtargniÍcie na cudzπ posesjÍ ) i koniec sprawy. A tu , co? Jakieú pisma, jakieú wizyty. Policja przychodzi i ich nie usuwa. Trzeba staraÊ siÍ nakaz eksmisji? Niby dlaczego? ZajÍli ziemiÍ niezgodnie z prawem , dlaczego nie moøna ich usunπÊ ""od rÍki""???";"wczoraj†14:52";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"353";"~ch≥opak krzykÛw :";"Skoro sπ tacy dobrzy dla cyganÛw, to niech ich wezmπ do swoich domÛw......he,he,he..........";"wczoraj†14:52";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"354";"~bandera okupa :";"Dajcie mi jakieú bloki do zamieszkania - zobaczycie co z nich zrobiπ!!";"wczoraj†14:51";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"355";"~Lo";"Wa≥brzych to pikuú. Zobacz, jak wyglπda osiedle Lunik IX w Koszycach na S≥owacji, gdzie øyje liczna mniejszoúÊ cygaÒska. Zgroza!";"wczoraj†14:51";"Liczba g≥osÛw:8";"100%";"0%";"Jerzy Jesionowski:";"100%";"#mark"
"356";"~qwerty :";"Fundacja Nomada niech wykupi dzia≥ki i na nich po zdobyciu zaúwiadczeÒ, pozwoleÒ etc. zbuduje osiedle dla RomÛw, tylko za swoje pieniadze a nie z naszego narodowego budøetu";"wczoraj†14:51";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"357";"~Jorg :";"Wsparcie zgodne z kulturπ romskπ? Przebywajπc w Polsce muszπ siÍ pogodziÊ z naszπ kulturπ. Jak im siÍ ona nie podoba, to droga wolna.";"wczoraj†14:50";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"358";"~zbycho52 :";"Osoby mieszkajπce przy ul. Paprotnej nie otrzyma≥y pisemnej decyzji o wyburzeniu zamieszkiwanych przez nie nieruchomoúc. Czy mieli jakas pisemna decyzje,ze moga sobie tam jakies nieruchomosci postawic-nie mieli,czyli zbudowali nielegalnie,teraz sie dziwia,ze ktos im cos likwiduje.";"wczoraj†14:50";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"359";"~oland :";"To moøe przedstawiciele tej Nomady niech ich wezmπ pod swÛj daszek i garnuszek. Zobaczymy ile z nimi wytrzymajπ.";"wczoraj†14:50";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"360";"~iwona :";"Tomaszu Pajπczku, panie dziennikarzu z onetu .... popracuj trochÍ nad interpunkcjπ, bez nie wychodzπ takie cuda: "" ....O tym, øe w najbliøszym czasie zabudowania muszπ byÊ zdemontowane osoby ....""";"wczoraj†14:50";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"361";"~J19 :";"cyganie na Magadaskar";"wczoraj†14:49";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"362";"~d :";"Mial racje powinien jeszcze wywalic ich a panstwo ich teportowac.Tylko okradaja ludzi i awantury robia zwykly obywatel boji sie po wlasnym miescie chodzic.Niewiem kto prawo ustala takie bez sensowne ktore sluzy obco krajowca a nie obywatela.Zadnej tolerancji dla takich co sie panosza w naszym kraju jak juz przyjezdzaja to niech.szanuja nasze obyczaje i kulture.Polak ukradie bulke w sklepie dostanie mandat a cygan ukradie pieniadze komus kto wybiera z bankomatu policja nic nie moze zrobic bo jest bez radna.Takich ludzi odrazu wywozic z kraju.Polska to nie Slowacja zeby robic nie legalne siedliska cyganow";"wczoraj†14:49";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"363";"~Brunner :";"Przeciez nie przyjechali tu pracowaÊ i p≥aciÊ podatki tylko kraúÊ i naciπgaÊ ludzi !!!! Nielegalnie tostawili sza≥asy to powinni jeszcze karÍ p≥aciÊ .gonic to cos z tego kraju!!!!";"wczoraj†14:49";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"364";"~Cygana Jones.";"A ""skont"" wiesz ,øe un taki uczciwy? Ja zna≥em - jednego.Juø nie øyje - zmar≥ na raka. To wyjπtek.I by≥ lubiany i szanowany,bo z3,14erdala≥ jak Polak.";"wczoraj†14:48";"Liczba g≥osÛw:0";"0%";"0%";"~LUIGI_VAMPA:";NA;NA
"365";"~czyje prawo???? :";"Kto jest w≥aúcicielem gruntu? tego jest prawo . Cz≥onkowie tej fundacji, niech oddadzπ Romom swoje pieniπdze, dzia≥ki , mieszkania , nawet swoje øony, a najlepiej niech z Romami zamieszkajπ, ale w Rumunii, bo tam jest ich ojczyzna .";"wczoraj†14:48";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"366";"k maro :";"Nieruchomoúci? pisemnej decyzji? Czy oni z ujem na g≥owÍ siÍ zamienili? na miejscu prezydenta bym ich yjeb@≥ na zbity pysk S• NIELEGALNIE terenie polszy.";"wczoraj†14:48";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"367";"~g≥uponada :";"Pisemnej decyzji - chyba ich pogiÍ≥o!";"wczoraj†14:47";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"368";"~symast :";"Ale o czym tu dyskutowaÊ?.Prawo jest rÛwne dla wszystkich w Polsce ,jak moøna pozbawic legalnemu lokatorowi mieszkania to tym bardziej dotyczy to dzikich lokatorÛw.Jesli Stowarzyszenie Nomada uwaøa inaczej to niech zapewni zgodnie z prawem dach nad g≥owπ Romom.";"wczoraj†14:47";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"369";"~~AlfaBeta :";"Niech przedstawiciele stowarzyszenia do siebie przygarnπ romuf";"wczoraj†14:46";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"370";"~tom :";"Kilka lat temu Sarkozy wy≥apa≥ CyganÛw koczujπcych wokÛ≥ duøych miastach we Francji i odes≥a≥ ich si≥π do Rumunii. Polacy powinni zrobiÊ dok≥adnie tak samo, bo Rumunia nie jest w uk≥adzie z Schengen i jej obywatele nie mogπ zak≥adaÊ koczowisk i robiÊ syfu w dowolnym kraju UE.";"wczoraj†14:46";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"371";"~Rom :";"co wi od nas chciec my byc dobze ustawiony tam byc nasz dom syn chorowac na stwardnienie rossiane zona miec cellulit {ja nie morze kupic jej krem niwea ) a ja stacic prace posada stojkowego w fabryce mebli filia Ikea z Polska";"wczoraj†14:46";"Liczba g≥osÛw:2";"0%";"100%";NA;"100%";"#mark"
"372";"~ak";"zgadzam siÍ z tobπ na 100% ale co zrobic jak powsta≥o mnÛstwo organizacji ktore za nasze pieniπdze bawiπ sie w samarytan i zajmujπ sie tπ bezwartoúciowπ ho≥otπ pytanie tylko jak pozbyc siÍ ich i tej dziczy z afryki ktÛra chce nam sprowadziÊ kopaczowa i PO przecieø oni bÍdπ na naszym garnuszku do koÒca øycia te dzikusy oprÛcz pieprzenia sie i robienia dzieci nic nie potrafiπ nawet z kibla nie umiejπ skorzystaÊ bo ca≥e øycie lali pod palmÍ we wiosce i o spuszczaniu wody nie maja zielonego pojÍcia";"wczoraj†14:46";"Liczba g≥osÛw:34";"91%";"8%";"majcio34:";"91%";"#mark"
"373";"~Cygana Jones.";"Zgadzam siÍ ze wszystkim - poza jednym - co oznacza s≥owo cyt."" mieszkaÒcπ"" w Twojej wypowiedzi?";"wczoraj†14:45";"Liczba g≥osÛw:9";"55%";"44%";"majcio34:";"55%";"#mark"
"374";"~masakra_ :";"Wielce kompetentne Stowarzyszenie, wielce kompetentny dziennikarzu : po pierwsze, to osoby przebywajπc nielegalnie na terenie RP nie majπ tu statusu, ktÛry umoøliwia≥by stosowanie przepisÛw o dorÍczeniach (kpa), po drugie o jakich ""nieruchomoúciach"" PaÒstwo w ogÛle piszπ? PaÒstwo wiedzπ co to jest ""nieruchomoúÊ"" w prawie polskim? Nied≥ugo dojdzie do tego, øe jak Wam na przyk≥ad z≥odziej wejdzie do mieszkania, to bÍdziecie mu przesy≥kπ poleconπ pisma wysy≥aÊ, aby ≥askawie statπd wyszed≥. Co za postawienie úwiata na g≥owie. W myúli tych waszych ""poprawnoúci"" sami godzicie siÍ byÊ úmieszni.";"wczoraj†14:44";"Liczba g≥osÛw:5";"100%";"0%";NA;"100%";"#mark"
"375";"~stalÛwka :";"Cyganie sπ niereformowalni, dlatego naleøy wynajπÊ pociπg towarowy i odes≥aÊ do miejsca ich pochodzenia czyli do Indii.";"wczoraj†14:44";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"376";"~Lajkonik :";"""Zamieszkana nieruchomoúÊ"" ?! A mieli jakieú prawo w≥asnoúci ? Naleøa≥o ich spakowaÊ i wys≥aÊ do Rumunii, nawet na nasz koszt. Ich sposÛb bycia, nierÛbstwo, brud, z≥odziejstwo lub øebractwo nie przystoi do naszego sposobu bycia. Chyba øe sprÛbujπ siÍ przystosowaÊ jak n.p. Romowie w Nowej Hucie ktÛrych tylko pochwaliÊ !!!";"wczoraj†14:43";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"377";"~Tomi :";"Fundacja oczywiúcie robi szum bo ma za to kasÍ a CyganÛw powinno siÍ przegoniÊ chcπ øyÊ w Polsce to niech siÍ dostosujπ jak nie to wynocha";"wczoraj†14:43";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
